method,method_disp,method_order,kind,circuit_label,circuit_idx,start,dur,end,offset,bar
FS+Pre+ttl+SE+ema,TransCache,3,run,VQE-Full_q5_d6,51,2.437542099993152,0.05084289999649627,2.4883849999896483,2.437542099993152,0.05084289999649627
FS+Pre+ttl+SE+ema,TransCache,3,run,LinearEnt_q7_d6,52,2.4883849999896483,0.05130109999663546,2.539686099986284,2.4883849999896483,0.05130109999663546
FS+Pre+ttl+SE+ema,TransCache,3,run,VQE-Full_q13_d2,53,2.539686099986284,0.03031619999819668,2.5700022999844805,2.539686099986284,0.03031619999819668
FS+Pre+ttl+SE+ema,TransCache,3,run,QAOA-3reg_q15_d6,6,2.5700022999844805,0.014546800000971416,2.584549099985452,2.5700022999844805,0.014546800000971416
FS+Pre+ttl+SE+ema,TransCache,3,run,QAOA-3reg_q7_d2,10,2.584549099985452,0.004545799998595612,2.5890948999840475,2.584549099985452,0.004545799998595612
FS+Pre+ttl+SE+ema,TransCache,3,run,VQE-Full_q13_d4,54,2.5890948999840475,0.05845489999774145,2.647549799981789,2.5890948999840475,0.05845489999774145
FS+Pre+ttl+SE+ema,TransCache,3,run,LinearEnt_q5_d6,55,2.647549799981789,0.04232940000292729,2.6898791999847163,2.647549799981789,0.04232940000292729
FS+Pre+ttl+SE+ema,TransCache,3,run,RCA_q13_d6,56,2.6898791999847163,0.03457659999912721,2.7244557999838435,2.6898791999847163,0.03457659999912721
FS+Pre+ttl+SE+ema,TransCache,3,run,GHZ-Chain_q7_d4,57,2.7244557999838435,0.023934400000143796,2.7483901999839873,2.7244557999838435,0.023934400000143796
FS+Pre+ttl+SE+ema,TransCache,3,run,QFT-Like_q7_d2,58,2.7483901999839873,0.03717830000096001,2.7855684999849473,2.7483901999839873,0.03717830000096001
FS+Pre+ttl+SE+ema,TransCache,3,run,QSIM-XXZ_q5_d8,2,2.7855684999849473,0.004025899997941451,2.7895943999828887,2.7855684999849473,0.004025899997941451
FS+Pre+ttl+SE+ema,TransCache,3,run,QFT-Like_q7_d6,59,2.7895943999828887,0.04599849999794969,2.8355928999808384,2.7895943999828887,0.04599849999794969
FS+Pre+ttl+SE+ema,TransCache,3,run,GHZ-Chain_q7_d6,46,2.8355928999808384,0.002057900001091184,2.8376507999819296,2.8355928999808384,0.002057900001091184
FS+Pre+ttl+SE+ema,TransCache,3,run,QAOA-3reg_q13_d2,20,2.8376507999819296,0.007123200000933139,2.8447739999828627,2.8376507999819296,0.007123200000933139
FS+Pre+ttl+SE+ema,TransCache,3,run,QSIM-XXZ_q11_d6,50,2.8447739999828627,0.00912350000362494,2.8538974999864877,2.8447739999828627,0.00912350000362494
FS+Pre+ttl+SE+ema,TransCache,3,run,QSIM-XXZ_q13_d6,35,2.8538974999864877,0.01779069999975036,2.871688199986238,2.8538974999864877,0.01779069999975036
FS+Pre+ttl+SE+ema,TransCache,3,run,LinearEnt_q7_d4,60,2.871688199986238,0.032939700002316386,2.9046278999885544,2.871688199986238,0.032939700002316386
FS+Pre+ttl+SE+ema,TransCache,3,run,VQE-Full_q15_d8,61,2.9046278999885544,0.04036860000269371,2.944996499991248,2.9046278999885544,0.04036860000269371
FS+Pre+ttl+SE+ema,TransCache,3,run,QSIM-XXZ_q11_d6,50,2.944996499991248,0.014271000000007916,2.959267499991256,2.944996499991248,0.014271000000007916
FS+Pre+ttl+SE+ema,TransCache,3,run,QFT-Like_q13_d4,62,2.959267499991256,0.11219980000169016,3.071467299992946,2.959267499991256,0.11219980000169016
FS+Pre+ttl+SE+ema,TransCache,3,run,VQE-Full_q13_d4,54,3.071467299992946,0.004800200000318,3.076267499993264,3.071467299992946,0.004800200000318
FS+Pre+ttl+SE+ema,TransCache,3,run,QFT-Like_q5_d6,48,3.076267499993264,0.003806000000622589,3.080073499993887,3.076267499993264,0.003806000000622589
FS+Pre+ttl+SE+ema,TransCache,3,run,QSIM-XXZ_q5_d4,29,3.080073499993887,0.0031435999990208074,3.0832170999929076,3.080073499993887,0.0031435999990208074
FS+Pre+ttl+SE+ema,TransCache,3,run,QFT-Like_q11_d2,63,3.0832170999929076,0.05638510000062524,3.139602199993533,3.0832170999929076,0.05638510000062524
FS+Pre+ttl+SE+ema,TransCache,3,run,LinearEnt_q11_d6,9,3.139602199993533,0.004489800001465483,3.1440919999949983,3.139602199993533,0.004489800001465483
FS+Pre+ttl+SE+ema,TransCache,3,run,QSIM-XXZ_q7_d2,7,3.1440919999949983,0.002607400001579663,3.146699399996578,3.1440919999949983,0.002607400001579663
FS+Pre+ttl+SE+ema,TransCache,3,run,QSIM-XXZ_q5_d6,4,3.146699399996578,0.0033143000000563916,3.1500136999966344,3.146699399996578,0.0033143000000563916
FS+Pre+ttl+SE+ema,TransCache,3,run,VQE-Full_q11_d4,15,3.1500136999966344,0.00414719999753288,3.1541608999941673,3.1500136999966344,0.00414719999753288
FS+Pre+ttl+SE+ema,TransCache,3,run,LinearEnt_q13_d4,64,3.1541608999941673,0.03761250000025029,3.1917733999944176,3.1541608999941673,0.03761250000025029
FS+Pre+ttl+SE+ema,TransCache,3,run,QSIM-XXZ_q5_d8,2,3.1917733999944176,0.003911200001311954,3.1956845999957295,3.1917733999944176,0.003911200001311954
FS+Pre+ttl+SE+ema,TransCache,3,run,QSIM-XXZ_q5_d8,2,3.1956845999957295,0.004576600000291364,3.200261199996021,3.1956845999957295,0.004576600000291364
FS+Pre+ttl+SE+ema,TransCache,3,run,QAOA-3reg_q15_d8,65,3.200261199996021,0.07089849999829312,3.271159699994314,3.200261199996021,0.07089849999829312
FS+Pre+ttl+SE+ema,TransCache,3,run,LinearEnt_q13_d6,19,3.271159699994314,0.007345600002736319,3.2785052999970503,3.271159699994314,0.007345600002736319
FS+Pre+ttl+SE+ema,TransCache,3,run,VQE-Full_q5_d2,27,3.2785052999970503,0.0299213000034797,3.30842660000053,3.2785052999970503,0.0299213000034797
FS+Pre+ttl+SE+ema,TransCache,3,run,QSIM-XXZ_q15_d8,66,3.30842660000053,0.06785350000063772,3.3762801000011677,3.30842660000053,0.06785350000063772
FS+Pre+ttl+SE+ema,TransCache,3,run,GHZ-Chain_q5_d2,17,3.3762801000011677,0.0021882000037294347,3.378468300004897,3.3762801000011677,0.0021882000037294347
FS+Pre+ttl+SE+ema,TransCache,3,run,RCA_q7_d2,34,3.378468300004897,0.002282800000102725,3.380751100005,3.378468300004897,0.002282800000102725
FS+Pre+ttl+SE+ema,TransCache,3,run,QAOA-3reg_q15_d6,6,3.380751100005,0.015860500003327616,3.3966116000083275,3.380751100005,0.015860500003327616
FS+Pre+ttl+SE+ema,TransCache,3,run,QFT-Like_q5_d4,67,3.3966116000083275,0.05773329999647103,3.4543449000047985,3.3966116000083275,0.05773329999647103
FS+Pre+ttl+SE+ema,TransCache,3,run,GHZ-Chain_q15_d4,68,3.4543449000047985,0.037166400004934985,3.4915113000097335,3.4543449000047985,0.037166400004934985
FS+Pre+ttl+SE+ema,TransCache,3,run,QSIM-XXZ_q5_d4,29,3.4915113000097335,0.0048337000007450115,3.4963450000104785,3.4915113000097335,0.0048337000007450115
FS+Pre+ttl+SE+ema,TransCache,3,run,QSIM-XXZ_q5_d6,4,3.4963450000104785,0.005857399999513291,3.502202400009992,3.4963450000104785,0.005857399999513291
FS+Pre+ttl+SE+ema,TransCache,3,run,GHZ-Chain_q15_d2,14,3.502202400009992,0.0033554000001458917,3.5055578000101377,3.502202400009992,0.0033554000001458917
FS+Pre+ttl+SE+ema,TransCache,3,run,LinearEnt_q15_d6,69,3.5055578000101377,0.08851359999971464,3.5940714000098524,3.5055578000101377,0.08851359999971464
FS+Pre+ttl+SE+ema,TransCache,3,run,QFT-Like_q11_d2,63,3.5940714000098524,0.006822800001828,3.6008942000116804,3.5940714000098524,0.006822800001828
FS+Pre+ttl+SE+ema,TransCache,3,run,VQE-Full_q5_d2,27,3.6008942000116804,0.0024334999980055727,3.603327700009686,3.6008942000116804,0.0024334999980055727
FS+Pre+ttl+SE+ema,TransCache,3,run,VQE-Full_q7_d4,26,3.603327700009686,0.0036574000005202834,3.6069851000102062,3.603327700009686,0.0036574000005202834
